SalesKey,OrderDate,ProductKey,CustomerKey,GeographyKey,Quantity,NetPrice,SalesAmount
148086,2009-02-25,2488,18918,145,2,14.2405,28.481
148087,2009-02-25,2488,18918,145,2,14.2405,28.481
148088,2009-02-25,2488,18918,145,2,14.2405,28.481
148089,2009-02-25,2488,18918,145,2,14.2405,28.481
148090,2009-02-25,2488,18918,145,2,14.2405,28.481
148091,2009-02-25,2488,18918,145,2,14.2405,28.481
148092,2009-02-25,2488,18918,145,2,14.2405,28.481
148093,2009-02-25,2488,18918,145,2,14.2405,28.481
148094,2009-02-25,2488,18918,145,2,14.2405,28.481
148095,2009-02-25,2488,18918,145,2,14.2405,28.481
148096,2009-02-25,2488,18918,145,2,14.2405,28.481
148097,2009-02-25,685,18948,226,2,150.1,300.2
148098,2009-02-25,1117,18918,145,2,414.39,828.78
148099,2009-02-25,560,18941,139,2,180.5,361.0
148100,2009-02-25,278,4330,85,2,342.0,684.0
148101,2009-02-25,820,18918,145,2,24.225,48.45
148102,2009-02-25,820,18918,145,2,24.225,48.45
148103,2009-02-25,977,18918,145,2,254.6,509.2
148104,2009-02-25,1407,18918,145,2,15.2,30.4
148105,2009-02-25,1580,18918,145,2,208.05,416.1
148106,2009-02-25,1069,18918,145,2,558.6,1117.2
148107,2009-02-25,1188,18918,145,2,171.0,342.0
148108,2009-02-25,1188,18918,145,2,171.0,342.0
148109,2009-02-25,911,18918,145,2,91.105,182.21
148110,2009-02-25,1002,18918,145,2,140.6,281.2
148111,2009-02-25,1318,18918,145,2,16.1405,32.281
148112,2009-02-25,83,9514,253,2,94.9905,189.981
148113,2009-02-25,1764,18918,145,2,44.46,88.92
148114,2009-02-25,1764,18918,145,2,44.46,88.92
148115,2009-02-25,640,18941,139,2,284.05,568.1
148116,2009-02-25,2419,18918,145,2,24.6905,49.381
148117,2009-02-25,210,18918,145,2,284.05,568.1
148118,2009-02-25,2434,18918,145,2,27.6355,55.271
148119,2009-02-25,1683,18918,145,2,4.7405,9.481
148120,2009-02-25,1683,18918,145,2,4.7405,9.481
148121,2009-02-25,1683,18918,145,2,4.7405,9.481
148122,2009-02-25,1683,18918,145,2,4.7405,9.481
148123,2009-02-25,1832,2349,69,3,2519.4,7558.2
148124,2009-02-25,560,18941,139,3,180.5,541.5
148125,2009-02-25,199,4334,47,3,540.55,1621.65
148126,2009-02-25,675,18948,226,3,208.05,624.15
148127,2009-02-25,1683,18918,145,3,4.7405,14.2215
148128,2009-02-25,1683,18918,145,3,4.7405,14.2215
148129,2009-02-25,1683,18918,145,3,4.7405,14.2215
148130,2009-02-25,1683,18918,145,3,4.7405,14.2215
148131,2009-02-25,2488,18918,145,3,14.2405,42.7215
148132,2009-02-25,2488,18918,145,3,14.2405,42.7215
148133,2009-02-25,2488,18918,145,3,14.2405,42.7215
148134,2009-02-25,2488,18918,145,3,14.2405,42.7215
148135,2009-02-25,2488,18918,145,3,14.2405,42.7215
148136,2009-02-25,2488,18918,145,3,14.2405,42.7215
148137,2009-02-25,2488,18918,145,3,14.2405,42.7215
148138,2009-02-25,2488,18918,145,3,14.2405,42.7215
148139,2009-02-25,2488,18918,145,3,14.2405,42.7215
148140,2009-02-25,2488,18918,145,3,14.2405,42.7215
148141,2009-02-25,2488,18918,145,3,14.2405,42.7215
148142,2009-02-25,2488,18918,145,3,14.2405,42.7215
148143,2009-02-25,2488,18918,145,3,14.2405,42.7215
148144,2009-02-25,2488,18918,145,3,14.2405,42.7215
148145,2009-02-25,2488,18918,145,3,14.2405,42.7215
148146,2009-02-25,2488,18918,145,3,14.2405,42.7215
148147,2009-02-25,2488,18918,145,3,14.2405,42.7215
148148,2009-02-25,2488,18918,145,3,14.2405,42.7215
148149,2009-02-25,2488,18918,145,3,14.2405,42.7215
148150,2009-02-25,2488,18918,145,3,14.2405,42.7215
148151,2009-02-25,2488,18918,145,3,14.2405,42.7215
148152,2009-02-25,2488,18918,145,3,14.2405,42.7215
148153,2009-02-25,2488,18918,145,3,14.2405,42.7215
148154,2009-02-25,2488,18918,145,3,14.2405,42.7215
148155,2009-02-25,1583,18918,145,3,13.1955,39.5865
148156,2009-02-25,1057,18918,145,3,558.6,1675.8
148157,2009-02-25,1117,18918,145,3,414.39,1243.17
148158,2009-02-25,1604,18918,145,3,246.9905,740.9715
148159,2009-02-25,820,18918,145,3,24.225,72.675
148160,2009-02-25,977,18918,145,3,254.6,763.8
148161,2009-02-25,1380,18918,145,3,19.95,59.85
148162,2009-02-25,1407,18918,145,3,15.2,45.6
148163,2009-02-25,1407,18918,145,3,15.2,45.6
148164,2009-02-25,1069,18918,145,3,558.6,1675.8
148165,2009-02-25,1188,18918,145,3,171.0,513.0
148166,2009-02-25,1002,18918,145,3,140.6,421.8
148167,2009-02-25,1318,18918,145,3,16.1405,48.4215
148168,2009-02-25,1318,18918,145,3,16.1405,48.4215
148169,2009-02-25,862,18918,145,3,28.4525,85.3575
148170,2009-02-25,1764,18918,145,3,44.46,133.38
148171,2009-02-25,2419,18918,145,3,24.6905,74.0715
148172,2009-02-25,210,18918,145,3,284.05,852.15
148173,2009-02-25,1481,18918,145,3,217.55,652.65
148174,2009-02-25,1171,18918,145,3,622.25,1866.75
148175,2009-02-25,2434,18918,145,3,27.6355,82.9065
148176,2009-02-25,685,18948,226,4,150.1,600.4
148177,2009-02-25,560,18941,139,4,180.5,722.0
148178,2009-02-25,278,4325,182,4,342.0,1368.0
148179,2009-02-25,199,4339,216,4,540.55,2162.2
148180,2009-02-25,675,18948,226,4,208.05,832.2
148181,2009-02-25,640,18941,139,4,284.05,1136.2
148182,2009-02-25,1683,18918,145,4,4.7405,18.962
148183,2009-02-25,1683,18918,145,4,4.7405,18.962
148184,2009-02-25,1683,18918,145,4,4.7405,18.962
148185,2009-02-25,1683,18918,145,4,4.7405,18.962
148186,2009-02-25,2488,18918,145,4,14.2405,56.962
148187,2009-02-25,2488,18918,145,4,14.2405,56.962
148188,2009-02-25,2488,18918,145,4,14.2405,56.962
148189,2009-02-25,2488,18918,145,4,14.2405,56.962
148190,2009-02-25,2488,18918,145,4,14.2405,56.962
148191,2009-02-25,2488,18918,145,4,14.2405,56.962
148192,2009-02-25,2488,18918,145,4,14.2405,56.962
148193,2009-02-25,2488,18918,145,4,14.2405,56.962
148194,2009-02-25,2488,18918,145,4,14.2405,56.962
148195,2009-02-25,2488,18918,145,4,14.2405,56.962
148196,2009-02-25,2488,18918,145,4,14.2405,56.962
148197,2009-02-25,2488,18918,145,4,14.2405,56.962
148198,2009-02-25,2488,18918,145,4,14.2405,56.962
148199,2009-02-25,2488,18918,145,4,14.2405,56.962
148200,2009-02-25,2488,18918,145,4,14.2405,56.962
148201,2009-02-25,2488,18918,145,4,14.2405,56.962
148202,2009-02-25,2488,18918,145,4,14.2405,56.962
148203,2009-02-25,2488,18918,145,4,14.2405,56.962
148204,2009-02-25,2488,18918,145,4,14.2405,56.962
148205,2009-02-25,2488,18918,145,4,14.2405,56.962
148206,2009-02-25,2488,18918,145,4,14.2405,56.962
148207,2009-02-25,2488,18918,145,4,14.2405,56.962
148208,2009-02-25,2488,18918,145,4,14.2405,56.962
148209,2009-02-25,2488,18918,145,4,14.2405,56.962
148210,2009-02-25,1583,18918,145,4,13.1955,52.782
148211,2009-02-25,293,18918,145,4,474.05,1896.2
148212,2009-02-25,2090,18918,145,4,1401.25,5605.0
148213,2009-02-25,1604,18918,145,4,246.9905,987.962
148214,2009-02-25,820,18918,145,4,24.225,96.9
148215,2009-02-25,1380,18918,145,4,19.95,79.8
148216,2009-02-25,1407,18918,145,4,15.2,60.8
148217,2009-02-25,2176,18918,145,4,1567.5,6270.0
148218,2009-02-25,1580,18918,145,4,208.05,832.2
148219,2009-02-25,1188,18918,145,4,171.0,684.0
148220,2009-02-25,1002,18918,145,4,140.6,562.4
148221,2009-02-25,1318,18918,145,4,16.1405,64.562
148222,2009-02-25,862,18918,145,4,28.4525,113.81
148223,2009-02-25,1764,18918,145,4,44.46,177.84
148224,2009-02-25,2419,18918,145,4,24.6905,98.762
148225,2009-02-25,210,18918,145,4,284.05,1136.2
148226,2009-02-25,1481,18918,145,4,217.55,870.2
148227,2009-02-25,1171,18918,145,4,622.25,2489.0
148228,2009-02-25,2434,18918,145,4,27.6355,110.542
148229,2009-02-26,1687,3116,198,1,6.536,6.536
148230,2009-02-26,1687,3117,277,1,6.536,6.536
148231,2009-02-26,1687,3118,286,1,6.536,6.536
148232,2009-02-26,1687,3123,70,1,6.536,6.536
148233,2009-02-26,1687,3240,67,1,6.536,6.536
148234,2009-02-26,1687,3241,267,1,6.536,6.536
148235,2009-02-26,1687,3243,257,1,6.536,6.536
148236,2009-02-26,1687,3244,202,1,6.536,6.536
148237,2009-02-26,1687,3246,206,1,6.536,6.536
148238,2009-02-26,1687,3247,63,1,6.536,6.536
148239,2009-02-26,1687,3248,279,1,6.536,6.536
148240,2009-02-26,1687,3249,44,1,6.536,6.536
148241,2009-02-26,1687,3253,203,1,6.536,6.536
148242,2009-02-26,1687,3271,66,1,6.536,6.536
148243,2009-02-26,1687,3274,82,1,6.536,6.536
148244,2009-02-26,1687,3281,257,1,6.536,6.536
148245,2009-02-26,1687,3284,199,1,6.536,6.536
148246,2009-02-26,1687,3285,277,1,6.536,6.536
148247,2009-02-26,1687,3291,198,1,6.536,6.536
148248,2009-02-26,1687,3294,59,1,6.536,6.536
148249,2009-02-26,1687,3295,61,1,6.536,6.536
148250,2009-02-26,1687,3296,87,1,6.536,6.536
148251,2009-02-26,1687,3297,196,1,6.536,6.536
148252,2009-02-26,1687,3299,71,1,6.536,6.536
148253,2009-02-26,1687,3336,284,1,6.536,6.536
148254,2009-02-26,1687,3337,196,1,6.536,6.536
148255,2009-02-26,1687,3338,202,1,6.536,6.536
148256,2009-02-26,1687,3341,204,1,6.536,6.536
148257,2009-02-26,1687,3343,253,1,6.536,6.536
148258,2009-02-26,1687,3344,198,1,6.536,6.536
148259,2009-02-26,1687,3350,202,1,6.536,6.536
148260,2009-02-26,1687,3352,45,1,6.536,6.536
148261,2009-02-26,270,4483,53,1,407.55,407.55
148262,2009-02-26,270,4484,82,1,407.55,407.55
148263,2009-02-26,270,4485,87,1,407.55,407.55
148264,2009-02-26,270,4486,65,1,407.55,407.55
148265,2009-02-26,270,4488,85,1,407.55,407.55
148266,2009-02-26,270,4490,284,1,407.55,407.55
148267,2009-02-26,86,9525,198,1,94.9905,94.9905
148268,2009-02-26,22,16527,46,1,127.3,127.3
148269,2009-02-26,22,16531,85,1,127.3,127.3
148270,2009-02-26,22,16533,268,1,127.3,127.3
148271,2009-02-26,22,16534,44,1,127.3,127.3
148272,2009-02-26,22,16535,48,1,127.3,127.3
148273,2009-02-26,22,16536,81,1,127.3,127.3
148274,2009-02-26,22,16538,76,1,127.3,127.3
148275,2009-02-26,35,16539,196,1,91.1525,91.1525
148276,2009-02-26,35,16541,63,1,91.1525,91.1525
148277,2009-02-26,35,16542,75,1,91.1525,91.1525
148278,2009-02-26,35,16543,262,1,91.1525,91.1525
148279,2009-02-26,35,16544,76,1,91.1525,91.1525
148280,2009-02-26,35,16547,67,1,91.1525,91.1525
148281,2009-02-26,274,4474,58,1,379.05,379.05
148282,2009-02-26,274,4475,46,1,379.05,379.05
148283,2009-02-26,274,4476,88,1,379.05,379.05
148284,2009-02-26,274,4478,56,1,379.05,379.05
148285,2009-02-26,274,4480,271,1,379.05,379.05
148286,2009-02-26,274,4481,47,1,379.05,379.05
148287,2009-02-26,578,18941,139,1,949.05,949.05
148288,2009-02-26,578,18941,139,1,949.05,949.05
148289,2009-02-26,578,18941,139,1,949.05,949.05
148290,2009-02-26,578,18941,139,1,949.05,949.05
148291,2009-02-26,578,18941,139,1,949.05,949.05
148292,2009-02-26,578,18941,139,1,949.05,949.05
148293,2009-02-26,578,18941,139,1,949.05,949.05
148294,2009-02-26,578,18941,139,1,949.05,949.05
148295,2009-02-26,712,18948,226,1,122.55,122.55
148296,2009-02-26,712,18948,226,1,122.55,122.55
148297,2009-02-26,712,18948,226,1,122.55,122.55
148298,2009-02-26,712,18948,226,1,122.55,122.55
148299,2009-02-26,712,18948,226,1,122.55,122.55
148300,2009-02-26,712,18948,226,1,122.55,122.55
148301,2009-02-26,712,18948,226,1,122.55,122.55
148302,2009-02-26,1016,18918,145,1,140.6,140.6
148303,2009-02-26,1016,18918,145,1,140.6,140.6
148304,2009-02-26,1016,18918,145,1,140.6,140.6
148305,2009-02-26,1016,18918,145,1,140.6,140.6
148306,2009-02-26,1016,18918,145,1,140.6,140.6
148307,2009-02-26,1016,18918,145,1,140.6,140.6
148308,2009-02-26,1016,18918,145,1,140.6,140.6
148309,2009-02-26,1016,18918,145,1,140.6,140.6
148310,2009-02-26,1016,18918,145,1,140.6,140.6
148311,2009-02-26,1016,18918,145,1,140.6,140.6
148312,2009-02-26,1016,18918,145,1,140.6,140.6
148313,2009-02-26,1016,18918,145,1,140.6,140.6
148314,2009-02-26,1016,18918,145,1,140.6,140.6
148315,2009-02-26,1016,18918,145,1,140.6,140.6
148316,2009-02-26,1808,18918,145,1,30.4,30.4
148317,2009-02-26,1808,18918,145,1,30.4,30.4
148318,2009-02-26,1808,18918,145,1,30.4,30.4
148319,2009-02-26,1808,18918,145,1,30.4,30.4
148320,2009-02-26,1808,18918,145,1,30.4,30.4
148321,2009-02-26,1808,18918,145,1,30.4,30.4
148322,2009-02-26,1808,18918,145,1,30.4,30.4
148323,2009-02-26,1808,18918,145,1,30.4,30.4
148324,2009-02-26,1808,18918,145,1,30.4,30.4
148325,2009-02-26,1808,18918,145,1,30.4,30.4
148326,2009-02-26,1808,18918,145,1,30.4,30.4
148327,2009-02-26,1808,18918,145,1,30.4,30.4
148328,2009-02-26,1808,18918,145,1,30.4,30.4
148329,2009-02-26,1808,18918,145,1,30.4,30.4
148330,2009-02-26,895,18918,145,1,39.6435,39.6435
148331,2009-02-26,895,18918,145,1,39.6435,39.6435
148332,2009-02-26,895,18918,145,1,39.6435,39.6435
148333,2009-02-26,895,18918,145,1,39.6435,39.6435
148334,2009-02-26,895,18918,145,1,39.6435,39.6435
148335,2009-02-26,895,18918,145,1,39.6435,39.6435
148336,2009-02-26,895,18918,145,1,39.6435,39.6435
148337,2009-02-26,895,18918,145,1,39.6435,39.6435
148338,2009-02-26,895,18918,145,1,39.6435,39.6435
148339,2009-02-26,895,18918,145,1,39.6435,39.6435
148340,2009-02-26,895,18918,145,1,39.6435,39.6435
148341,2009-02-26,895,18918,145,1,39.6435,39.6435
148342,2009-02-26,895,18918,145,1,39.6435,39.6435
148343,2009-02-26,895,18918,145,1,39.6435,39.6435
148344,2009-02-26,1119,18918,145,1,311.6,311.6
148345,2009-02-26,1119,18918,145,1,311.6,311.6
148346,2009-02-26,1119,18918,145,1,311.6,311.6
148347,2009-02-26,1119,18918,145,1,311.6,311.6
148348,2009-02-26,1119,18918,145,1,311.6,311.6
148349,2009-02-26,1119,18918,145,1,311.6,311.6
148350,2009-02-26,1119,18918,145,1,311.6,311.6
148351,2009-02-26,1119,18918,145,1,311.6,311.6
148352,2009-02-26,1119,18918,145,1,311.6,311.6
148353,2009-02-26,1119,18918,145,1,311.6,311.6
148354,2009-02-26,1119,18918,145,1,311.6,311.6
148355,2009-02-26,1119,18918,145,1,311.6,311.6
148356,2009-02-26,1119,18918,145,1,311.6,311.6
148357,2009-02-26,1119,18918,145,1,311.6,311.6
148358,2009-02-26,1438,18918,145,1,275.5,275.5
148359,2009-02-26,1438,18918,145,1,275.5,275.5
148360,2009-02-26,1438,18918,145,1,275.5,275.5
148361,2009-02-26,1438,18918,145,1,275.5,275.5
148362,2009-02-26,1438,18918,145,1,275.5,275.5
148363,2009-02-26,1438,18918,145,1,275.5,275.5
148364,2009-02-26,1438,18918,145,1,275.5,275.5
148365,2009-02-26,1972,18918,145,1,284.9905,284.9905
148366,2009-02-26,1972,18918,145,1,284.9905,284.9905
148367,2009-02-26,1972,18918,145,1,284.9905,284.9905
148368,2009-02-26,1972,18918,145,1,284.9905,284.9905
148369,2009-02-26,1972,18918,145,1,284.9905,284.9905
148370,2009-02-26,1972,18918,145,1,284.9905,284.9905
148371,2009-02-26,1972,18918,145,1,284.9905,284.9905
148372,2009-02-26,2251,18918,145,1,96.8905,96.8905
148373,2009-02-26,2251,18918,145,1,96.8905,96.8905
148374,2009-02-26,2251,18918,145,1,96.8905,96.8905
148375,2009-02-26,2251,18918,145,1,96.8905,96.8905
148376,2009-02-26,2251,18918,145,1,96.8905,96.8905
148377,2009-02-26,2251,18918,145,1,96.8905,96.8905
148378,2009-02-26,2251,18918,145,1,96.8905,96.8905
148379,2009-02-26,2251,18918,145,1,96.8905,96.8905
148380,2009-02-26,2251,18918,145,1,96.8905,96.8905
148381,2009-02-26,2251,18918,145,1,96.8905,96.8905
148382,2009-02-26,2251,18918,145,1,96.8905,96.8905
148383,2009-02-26,2251,18918,145,1,96.8905,96.8905
148384,2009-02-26,2251,18918,145,1,96.8905,96.8905
148385,2009-02-26,2251,18918,145,1,96.8905,96.8905
148386,2009-02-26,2251,18918,145,1,96.8905,96.8905
148387,2009-02-26,1587,18918,145,1,17.0905,17.0905
148388,2009-02-26,1587,18918,145,1,17.0905,17.0905
148389,2009-02-26,1587,18918,145,1,17.0905,17.0905
148390,2009-02-26,1587,18918,145,1,17.0905,17.0905
148391,2009-02-26,1587,18918,145,1,17.0905,17.0905
148392,2009-02-26,1587,18918,145,1,17.0905,17.0905
148393,2009-02-26,1587,18918,145,1,17.0905,17.0905
148394,2009-02-26,937,18918,145,1,75.05,75.05
148395,2009-02-26,937,18918,145,1,75.05,75.05
148396,2009-02-26,937,18918,145,1,75.05,75.05
148397,2009-02-26,937,18918,145,1,75.05,75.05
148398,2009-02-26,937,18918,145,1,75.05,75.05
148399,2009-02-26,937,18918,145,1,75.05,75.05
148400,2009-02-26,937,18918,145,1,75.05,75.05
148401,2009-02-26,903,18918,145,1,72.1905,72.1905
148402,2009-02-26,903,18918,145,1,72.1905,72.1905
148403,2009-02-26,903,18918,145,1,72.1905,72.1905
148404,2009-02-26,903,18918,145,1,72.1905,72.1905
148405,2009-02-26,903,18918,145,1,72.1905,72.1905
148406,2009-02-26,903,18918,145,1,72.1905,72.1905
148407,2009-02-26,903,18918,145,1,72.1905,72.1905
148408,2009-02-26,903,18918,145,1,72.1905,72.1905
148409,2009-02-26,903,18918,145,1,72.1905,72.1905
148410,2009-02-26,903,18918,145,1,72.1905,72.1905
148411,2009-02-26,903,18918,145,1,72.1905,72.1905
148412,2009-02-26,903,18918,145,1,72.1905,72.1905
148413,2009-02-26,903,18918,145,1,72.1905,72.1905
148414,2009-02-26,903,18918,145,1,72.1905,72.1905
148415,2009-02-26,1110,18918,145,1,286.9,286.9
148416,2009-02-26,1110,18918,145,1,286.9,286.9
148417,2009-02-26,1110,18918,145,1,286.9,286.9
148418,2009-02-26,1110,18918,145,1,286.9,286.9
148419,2009-02-26,1110,18918,145,1,286.9,286.9
148420,2009-02-26,1110,18918,145,1,286.9,286.9
148421,2009-02-26,1110,18918,145,1,286.9,286.9
148422,2009-02-26,1110,18918,145,1,286.9,286.9
148423,2009-02-26,1110,18918,145,1,286.9,286.9
148424,2009-02-26,1110,18918,145,1,286.9,286.9
148425,2009-02-26,1110,18918,145,1,286.9,286.9
148426,2009-02-26,1110,18918,145,1,286.9,286.9
148427,2009-02-26,1110,18918,145,1,286.9,286.9
148428,2009-02-26,1110,18918,145,1,286.9,286.9
148429,2009-02-26,1004,18918,145,1,178.6,178.6
148430,2009-02-26,1004,18918,145,1,178.6,178.6
148431,2009-02-26,1004,18918,145,1,178.6,178.6
148432,2009-02-26,1004,18918,145,1,178.6,178.6
148433,2009-02-26,1004,18918,145,1,178.6,178.6
148434,2009-02-26,1004,18918,145,1,178.6,178.6
148435,2009-02-26,1004,18918,145,1,178.6,178.6
148436,2009-02-26,424,18918,145,1,256.4525,256.4525
148437,2009-02-26,424,18918,145,1,256.4525,256.4525
148438,2009-02-26,424,18918,145,1,256.4525,256.4525
148439,2009-02-26,424,18918,145,1,256.4525,256.4525
148440,2009-02-26,424,18918,145,1,256.4525,256.4525
148441,2009-02-26,424,18918,145,1,256.4525,256.4525
148442,2009-02-26,424,18918,145,1,256.4525,256.4525
148443,2009-02-26,424,18918,145,1,256.4525,256.4525
148444,2009-02-26,424,18918,145,1,256.4525,256.4525
148445,2009-02-26,424,18918,145,1,256.4525,256.4525
148446,2009-02-26,424,18918,145,1,256.4525,256.4525
148447,2009-02-26,424,18918,145,1,256.4525,256.4525
148448,2009-02-26,424,18918,145,1,256.4525,256.4525
148449,2009-02-26,424,18918,145,1,256.4525,256.4525
148450,2009-02-26,424,18918,145,1,256.4525,256.4525
148451,2009-02-26,1160,18918,145,1,845.5,845.5
148452,2009-02-26,1160,18918,145,1,845.5,845.5
148453,2009-02-26,1160,18918,145,1,845.5,845.5
148454,2009-02-26,1160,18918,145,1,845.5,845.5
148455,2009-02-26,1160,18918,145,1,845.5,845.5
148456,2009-02-26,1160,18918,145,1,845.5,845.5
148457,2009-02-26,1160,18918,145,1,845.5,845.5
148458,2009-02-26,976,18918,145,1,178.6,178.6
148459,2009-02-26,976,18918,145,1,178.6,178.6
148460,2009-02-26,976,18918,145,1,178.6,178.6
148461,2009-02-26,976,18918,145,1,178.6,178.6
148462,2009-02-26,976,18918,145,1,178.6,178.6
148463,2009-02-26,976,18918,145,1,178.6,178.6
148464,2009-02-26,976,18918,145,1,178.6,178.6
148465,2009-02-26,2266,18918,145,1,113.9905,113.9905
148466,2009-02-26,2266,18918,145,1,113.9905,113.9905
148467,2009-02-26,2266,18918,145,1,113.9905,113.9905
148468,2009-02-26,2266,18918,145,1,113.9905,113.9905
148469,2009-02-26,2266,18918,145,1,113.9905,113.9905
148470,2009-02-26,2266,18918,145,1,113.9905,113.9905
148471,2009-02-26,2266,18918,145,1,113.9905,113.9905
148472,2009-02-26,2266,18918,145,1,113.9905,113.9905
148473,2009-02-26,2266,18918,145,1,113.9905,113.9905
148474,2009-02-26,2266,18918,145,1,113.9905,113.9905
148475,2009-02-26,2266,18918,145,1,113.9905,113.9905
148476,2009-02-26,2266,18918,145,1,113.9905,113.9905
148477,2009-02-26,2266,18918,145,1,113.9905,113.9905
148478,2009-02-26,2266,18918,145,1,113.9905,113.9905
148479,2009-02-26,174,18918,145,1,123.405,123.405
148480,2009-02-26,174,18918,145,1,123.405,123.405
148481,2009-02-26,174,18918,145,1,123.405,123.405
148482,2009-02-26,174,18918,145,1,123.405,123.405
148483,2009-02-26,174,18918,145,1,123.405,123.405
148484,2009-02-26,174,18918,145,1,123.405,123.405
148485,2009-02-26,174,18918,145,1,123.405,123.405
148486,2009-02-26,2343,18918,145,1,322.05,322.05
148487,2009-02-26,2343,18918,145,1,322.05,322.05
148488,2009-02-26,2343,18918,145,1,322.05,322.05
148489,2009-02-26,2343,18918,145,1,322.05,322.05
148490,2009-02-26,2343,18918,145,1,322.05,322.05
148491,2009-02-26,2343,18918,145,1,322.05,322.05
148492,2009-02-26,2343,18918,145,1,322.05,322.05
148493,2009-02-26,481,18918,145,1,132.05,132.05
148494,2009-02-26,481,18918,145,1,132.05,132.05
148495,2009-02-26,481,18918,145,1,132.05,132.05
148496,2009-02-26,481,18918,145,1,132.05,132.05
148497,2009-02-26,481,18918,145,1,132.05,132.05
148498,2009-02-26,481,18918,145,1,132.05,132.05
148499,2009-02-26,481,18918,145,1,132.05,132.05
148500,2009-02-26,481,18918,145,1,132.05,132.05
148501,2009-02-26,481,18918,145,1,132.05,132.05
148502,2009-02-26,481,18918,145,1,132.05,132.05
148503,2009-02-26,481,18918,145,1,132.05,132.05
148504,2009-02-26,481,18918,145,1,132.05,132.05
148505,2009-02-26,481,18918,145,1,132.05,132.05
148506,2009-02-26,481,18918,145,1,132.05,132.05
148507,2009-02-26,2081,18918,145,1,170.9905,170.9905
148508,2009-02-26,2081,18918,145,1,170.9905,170.9905
148509,2009-02-26,2081,18918,145,1,170.9905,170.9905
148510,2009-02-26,2081,18918,145,1,170.9905,170.9905
148511,2009-02-26,2081,18918,145,1,170.9905,170.9905
148512,2009-02-26,2081,18918,145,1,170.9905,170.9905
148513,2009-02-26,2081,18918,145,1,170.9905,170.9905
148514,2009-02-26,1661,18918,145,1,5.225,5.225
148515,2009-02-26,1661,18918,145,1,5.225,5.225
148516,2009-02-26,1661,18918,145,1,5.225,5.225
148517,2009-02-26,1661,18918,145,1,5.225,5.225
148518,2009-02-26,1661,18918,145,1,5.225,5.225
148519,2009-02-26,1661,18918,145,1,5.225,5.225
148520,2009-02-26,1661,18918,145,1,5.225,5.225
148521,2009-02-26,1661,18918,145,1,5.225,5.225
148522,2009-02-26,1661,18918,145,1,5.225,5.225
148523,2009-02-26,1661,18918,145,1,5.225,5.225
148524,2009-02-26,1661,18918,145,1,5.225,5.225
148525,2009-02-26,1661,18918,145,1,5.225,5.225
148526,2009-02-26,1661,18918,145,1,5.225,5.225
148527,2009-02-26,1661,18918,145,1,5.225,5.225
148528,2009-02-26,1661,18918,145,1,5.225,5.225
148529,2009-02-26,1661,18918,145,1,5.225,5.225
148530,2009-02-26,1661,18918,145,1,5.225,5.225
148531,2009-02-26,1661,18918,145,1,5.225,5.225
148532,2009-02-26,1661,18918,145,1,5.225,5.225
148533,2009-02-26,1661,18918,145,1,5.225,5.225
148534,2009-02-26,1661,18918,145,1,5.225,5.225
148535,2009-02-26,1661,18918,145,1,5.225,5.225
148536,2009-02-26,1661,18918,145,1,5.225,5.225
148537,2009-02-26,1661,18918,145,1,5.225,5.225
148538,2009-02-26,1661,18918,145,1,5.225,5.225
148539,2009-02-26,1661,18918,145,1,5.225,5.225
148540,2009-02-26,1661,18918,145,1,5.225,5.225
148541,2009-02-26,1661,18918,145,1,5.225,5.225
148542,2009-02-26,1661,18918,145,1,5.225,5.225
148543,2009-02-26,1661,18918,145,1,5.225,5.225
148544,2009-02-26,1661,18918,145,1,5.225,5.225
148545,2009-02-26,1661,18918,145,1,5.225,5.225
148546,2009-02-26,1661,18918,145,1,5.225,5.225
148547,2009-02-26,1661,18918,145,1,5.225,5.225
148548,2009-02-26,1661,18918,145,1,5.225,5.225
148549,2009-02-26,1661,18918,145,1,5.225,5.225
148550,2009-02-26,1661,18918,145,1,5.225,5.225
148551,2009-02-26,1661,18918,145,1,5.225,5.225
148552,2009-02-26,1661,18918,145,1,5.225,5.225
148553,2009-02-26,1661,18918,145,1,5.225,5.225
148554,2009-02-26,1661,18918,145,1,5.225,5.225
148555,2009-02-26,1661,18918,145,1,5.225,5.225
148556,2009-02-26,1661,18918,145,1,5.225,5.225
148557,2009-02-26,1661,18918,145,1,5.225,5.225
148558,2009-02-26,1661,18918,145,1,5.225,5.225
148559,2009-02-26,1661,18918,145,1,5.225,5.225
148560,2009-02-26,1661,18918,145,1,5.225,5.225
148561,2009-02-26,1661,18918,145,1,5.225,5.225
148562,2009-02-26,1661,18918,145,1,5.225,5.225
148563,2009-02-26,1661,18918,145,1,5.225,5.225
148564,2009-02-26,1661,18918,145,1,5.225,5.225
148565,2009-02-26,1661,18918,145,1,5.225,5.225
148566,2009-02-26,1661,18918,145,1,5.225,5.225
148567,2009-02-26,1661,18918,145,1,5.225,5.225
148568,2009-02-26,1661,18918,145,1,5.225,5.225
148569,2009-02-26,2504,18918,145,1,9.4905,9.4905
148570,2009-02-26,2504,18918,145,1,9.4905,9.4905
148571,2009-02-26,2504,18918,145,1,9.4905,9.4905
148572,2009-02-26,2504,18918,145,1,9.4905,9.4905
148573,2009-02-26,2504,18918,145,1,9.4905,9.4905
148574,2009-02-26,2504,18918,145,1,9.4905,9.4905
148575,2009-02-26,2504,18918,145,1,9.4905,9.4905
